,ARIZONA PUBLIC SERVICE COMPANY,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,IDAHO POWER COMPANY,NEVADA POWER COMPANY,PACIFICORP - EAST,PACIFICORP - WEST,PORTLAND GENERAL ELECTRIC COMPANY,PUGET SOUND ENERGY,"CITY OF TACOMA, DEPARTMENT OF PUBLIC UTILITIES, LIGHT DIVISION",IMPERIAL IRRIGATION DISTRICT,PUD NO. 1 OF DOUGLAS COUNTY,PUBLIC SERVICE COMPANY OF COLORADO,BONNEVILLE POWER ADMINISTRATION,NORTHWESTERN ENERGY (NWMT),SALT RIVER PROJECT,LOS ANGELES DEPARTMENT OF WATER AND POWER,PUBLIC UTILITY DISTRICT NO. 1 OF CHELAN COUNTY,EL PASO ELECTRIC COMPANY,BALANCING AUTHORITY OF NORTHERN CALIFORNIA,PUBLIC SERVICE COMPANY OF NEW MEXICO,AVISTA CORPORATION,WESTERN AREA POWER ADMINISTRATION - DESERT SOUTHWEST REGION,TURLOCK IRRIGATION DISTRICT,WESTERN AREA POWER ADMINISTRATION UGP WEST,TUCSON ELECTRIC POWER COMPANY,SEATTLE CITY LIGHT,"PUBLIC UTILITY DISTRICT NO. 2 OF GRANT COUNTY, WASHINGTON",WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION
2021-09-30,5.5123106060606055,8.088899999999999,5.488958333333333,5.776458333333333,5.701388888888889,4.275,5.485277777777777,5.8194444444444455,5.63143879545587,5.946834540278951,5.638453637123867,5.760673247942849,5.53017317265549,5.674213160055477,5.631804340723194,6.611929312586163,5.669780398661229,5.792211106513781,5.7878974133322245,5.781043255486582,5.593818267638254,5.910477246603332,6.520092350336091,5.695366157492657,5.833186678698956,5.7124162786500605,5.596980914141598,5.744066369345035
2021-10-01,5.632272727272728,7.4786166666666665,5.466041666666667,5.750000000000001,5.657916666666666,4.613125,5.452916666666667,5.805138888888889,5.629395711217767,5.885948100747783,5.63405437197582,5.725547371239568,5.5325840214736495,5.652409943830328,5.696274517314548,6.370389015463236,5.6647102592737575,5.760317780987914,5.74163993187001,5.753798383157999,5.589897108840542,5.853683534249278,6.2976915522928225,5.670412895691962,5.810168761437392,5.704715388042376,5.597916488695421,5.710120295109707
2021-10-02,5.726363636363636,7.354799999999999,5.49,5.6925,5.6866666666666665,4.455,5.4433333333333325,5.77,5.592246268702462,5.873408845115969,5.597762103435404,5.7145570397745065,5.5046176692364455,5.626810545680342,5.755184681842736,6.307161427146161,5.628061902406845,5.748257327832472,5.687234478052929,5.747676023323912,5.55704182845852,5.838656225268317,6.230830122982304,5.645499648317786,5.816142387685861,5.668312637709922,5.560719538816878,5.6951956023067964
2021-10-03,5.726363636363636,7.354799999999999,5.49,5.6925,5.6866666666666665,4.455,5.4433333333333325,5.77,5.592246268702462,5.873408845115969,5.597762103435404,5.7145570397745065,5.5046176692364455,5.626810545680342,5.755184681842736,6.307161427146161,5.628061902406845,5.748257327832472,5.687234478052929,5.747676023323912,5.55704182845852,5.838656225268317,6.230830122982304,5.645499648317786,5.816142387685861,5.668312637709922,5.560719538816878,5.6951956023067964
2021-10-04,5.752310606060607,7.378683333333332,5.508958333333333,5.721041666666667,5.71125,4.501875,5.464583333333333,5.791805555555555,5.616966998130923,5.89971905842848,5.622992401447857,5.7405430708125476,5.530324913802908,5.652724356917495,5.781250119937874,6.333060289876306,5.65254386411663,5.774535422902917,5.715440890509481,5.773864900216518,5.582973520129249,5.865013191557258,6.257108163510753,5.67152149047078,5.842393953640826,5.691931475202955,5.586402956233616,5.721175692651574
2021-10-05,6.358219696969697,7.925374999999997,5.957291666666666,6.380104166666667,6.278611111111111,5.611666666666666,5.965277777777778,6.308148148148149,6.199548724095555,6.51264812866059,6.216738670750437,6.346135565715306,6.134612129983103,6.259455202508581,6.389516819204607,6.933345361866906,6.229530511901235,6.387728849713377,6.375500136901229,6.3845929277436175,6.192144989918679,6.478666688729364,6.867272825693086,6.280361598508522,6.454131323260404,6.249411830475357,6.190711244546401,6.327140771659115
2021-10-06,6.555113636363638,7.863341666666667,6.233333333333334,6.433333333333334,6.318194444444445,6.3152083333333335,6.232222222222223,6.6403240740740745,6.512033105307436,6.682879132010299,6.516419408568952,6.519780928079359,6.424370553931649,6.496775166314179,6.579318725393948,7.033023743078539,6.539794990036494,6.580893637083172,6.625648331763643,6.568322820903112,6.475493224130943,6.6411447690895695,6.99310091695436,6.5090973921427295,6.627399568479967,6.5678942390815065,6.493372398081503,6.512424479554194
2021-10-07,6.240530303030303,7.818416666666667,6.077708333333334,6.275104166666667,6.193472222222223,5.764791666666666,6.051666666666667,6.443240740740739,6.291027785917077,6.469604848722271,6.294566897657352,6.3233203798603865,6.201158445904933,6.2863552190282945,6.298845007658178,6.881851260898759,6.322246137472078,6.365705480303255,6.395241441474882,6.354245981710145,6.25171069287253,6.435503261726849,6.831613098303944,6.299545704905377,6.3995600689167755,6.35647948927826,6.266148547136542,6.314860934744067
2021-10-08,5.9,7.634183333333334,6.013958333333333,6.146875,6.021249999999999,6.188125,5.996666666666666,6.448333333333334,6.294457241451376,6.324699719268783,6.290484288800221,6.214924382314023,6.191175378093156,6.235677423253777,6.027072679842336,6.758165222883107,6.322932838000072,6.2501659080449,6.378400026983942,6.225505711187825,6.238147989199102,6.2983222176948,6.7331810260962754,6.2414411757793244,6.225763433550761,6.359453505662277,6.266741994032574,6.220487326559524
2021-10-09,5.4818181818181815,6.9852,5.76,5.7875,5.513333333333333,5.455,5.613333333333333,6.614444444444444,6.123650983423956,5.887935021046238,6.0743520611072155,5.792173725967669,5.836265710554725,5.865238377877957,5.605334496050826,6.25950383013177,6.192349788517909,5.834766538359323,5.935179674860229,5.8052518734195475,5.914016205810144,5.865492273150794,6.239665037265716,5.863195836034448,5.795797242336778,6.320990673428989,6.008260046620238,5.806838935552799
2021-10-10,5.4818181818181815,6.9852,5.76,5.7875,5.513333333333333,5.455,5.613333333333333,6.614444444444444,6.123650983423956,5.887935021046238,6.0743520611072155,5.792173725967669,5.836265710554725,5.865238377877957,5.605334496050826,6.25950383013177,6.192349788517909,5.834766538359323,5.935179674860229,5.8052518734195475,5.914016205810144,5.865492273150794,6.239665037265716,5.863195836034448,5.795797242336778,6.320990673428989,6.008260046620238,5.806838935552799
2021-10-11,5.4615909090909085,7.005433333333331,5.761875,5.777291666666667,5.511527777777778,5.454375,5.61375,6.610185185185185,6.121573577064883,5.883883415976867,6.072440711864163,5.7892981227595754,5.835798995171627,5.8637288103997935,5.59046706361666,6.264507196232166,6.1899408684673425,5.830860854006551,5.935485903654444,5.8007196176205325,5.912837580519901,5.861498003750127,6.2448473245494736,5.86148490536984,5.788877526799162,6.31802957629028,6.006667707172589,5.804437822056682
2021-10-12,5.019015151515151,7.467141666666664,5.817083333333333,5.542395833333333,5.470277777777778,5.4487499999999995,5.6325,6.532361111111111,6.087348048389035,5.799995752584573,6.040982356533221,5.730287937676954,5.834812994010345,5.8376678106982585,5.266612811131114,6.382955020608343,6.148798229825166,5.750175892533781,5.949572049300318,5.705658321971942,5.895944111859171,5.777840966465685,6.367691428197715,5.8305919347474,5.640873959556497,6.266037594513706,5.981787614812996,5.756399389476083
2021-10-13,5.529772727272727,7.376333333333333,6.093958333333333,5.546041666666667,5.481944444444444,5.642291666666667,5.844444444444444,6.991018518518519,6.396289636957279,6.01032591589371,6.325850539431035,5.893490887434118,6.057151213566032,6.035348602125193,5.67506786267255,6.457240975983312,6.473731984846422,5.9579855831740725,6.109098924263655,5.91438488112093,6.12880970806164,5.964250363397393,6.448465553259,6.023676424163404,5.893223628357168,6.633115854582249,6.24938244137804,5.920966403380783
2021-10-14,5.315568181818183,7.21945,6.063125,5.6875,5.605,5.472083333333334,5.866805555555556,6.87074074074074,6.324206487693436,5.933522556216366,6.258069967590185,5.877973304543033,6.01147016870897,6.00030512144879,5.511822663463971,6.383003008142318,6.394185619111812,5.902791506340831,6.052568681565325,5.862560468296316,6.0780680384660934,5.912120744154365,6.374153839114495,5.989506774396649,5.8062698790854945,6.54140109614168,6.186825969684893,5.905088604920348
2021-10-15,5.779545454545455,7.129891666666667,5.885416666666666,5.735,5.6329166666666675,5.612916666666667,5.775694444444444,6.4773148148148145,6.135921166433025,6.030809206307598,6.103139845859306,5.90631854840092,5.9348708724872035,5.9587244695646,5.848691634976517,6.3732850867353745,6.184497098550837,5.962595738929572,6.037052551208426,5.938583416833713,5.991153130164902,5.992633691385147,6.3499757536693675,5.95881987303337,5.957963301931539,6.273685800523793,6.055928452255328,5.914895884778576
2021-10-16,5.329999999999999,6.9479999999999995,5.4350000000000005,5.505,5.3933333333333335,5.105,5.37,5.853333333333334,5.635945652474261,5.672160762675087,5.625143959403902,5.557974717595887,5.510739108111469,5.564706417459523,5.429194658478799,6.081632408076467,5.672121185556011,5.592425088479088,5.660639978420443,5.573420179869576,5.558689460724404,5.645206143772839,6.045229968288917,5.570933910156704,5.587463921936123,5.725862749362653,5.590982392202021,5.5596457289815815
2021-10-17,5.329999999999999,6.9479999999999995,5.4350000000000005,5.505,5.3933333333333335,5.105,5.37,5.853333333333334,5.635945652474261,5.672160762675087,5.625143959403902,5.557974717595887,5.510739108111469,5.564706417459523,5.429194658478799,6.081632408076467,5.672121185556011,5.592425088479088,5.660639978420443,5.573420179869576,5.558689460724404,5.645206143772839,6.045229968288917,5.570933910156704,5.587463921936123,5.725862749362653,5.590982392202021,5.5596457289815815
2021-10-18,5.325340909090909,6.986416666666667,5.438750000000001,5.5129166666666665,5.403194444444444,5.100208333333333,5.375694444444445,5.8540277777777785,5.639286357570531,5.680198336607946,5.629087567816838,5.5653791848544225,5.515553171149142,5.570973750454639,5.428562944164553,6.100138481456851,5.675258713751116,5.599116771076769,5.669213249166835,5.579856293139317,5.563631940456651,5.653299522535872,6.062859603772276,5.577437129409109,5.593093795262994,5.728218393147747,5.595086106898896,5.566971668104904
2021-10-19,5.212159090909092,7.842400000000001,5.501458333333333,5.671458333333334,5.607638888888888,4.97625,5.482777777777778,5.845000000000001,5.693207854490235,5.846661378293211,5.697316211358137,5.715265212325866,5.604607098953509,5.6937458042276345,5.403761733847436,6.50281786782293,5.724358217396912,5.733892751584251,5.8451768259696815,5.709112978910601,5.6555429747325405,5.820309992623364,6.445273077009841,5.705795315758729,5.705986091367205,5.758698088576718,5.667271273677247,5.714684253459373
2021-10-20,5.0792045454545445,7.207083333333332,4.9675,5.1379166666666665,5.101666666666667,4.663958333333333,4.939861111111111,5.2769907407407395,5.1725442546482805,5.428741007756511,5.186707100456752,5.25203990020768,5.112507401850788,5.208308886905961,5.173100523319865,5.978380100354271,5.2003418490700515,5.299684749404051,5.362304968043136,5.28327100964448,5.161126482163283,5.3857920180341345,5.918444692375452,5.224021457614659,5.329886791618085,5.220205979368815,5.162896168730889,5.243009521168274
2021-10-21,5.212992424242424,7.187233333333332,5.135833333333333,5.322291666666667,5.295833333333333,4.7560416666666665,5.089027777777777,5.434212962962963,5.31714902514009,5.551119201387124,5.329801970077202,5.398666807087994,5.255697038791295,5.350606622868714,5.305624761460212,6.059533673357415,5.346419757315278,5.434435577240907,5.481306631648727,5.42096531549922,5.302321635509504,5.515889806836815,6.001569919263468,5.365712187040929,5.459602085879986,5.369620379773675,5.304548491103458,5.3893102398490695
2021-10-22,5.346780303030304,7.0016750000000005,5.04,5.369583333333333,5.3493055555555555,4.776458333333333,5.065416666666667,5.351342592592592,5.269237301420967,5.557404029300387,5.286211589936382,5.404820646121615,5.215129936590629,5.328479416925023,5.397664307776118,5.993335131119134,5.294087888455264,5.440304591457184,5.4514365350846195,5.434440574550531,5.267484979796161,5.523536285561432,5.933219536650028,5.347647003828031,5.489809361413384,5.30797532458568,5.264640255130358,5.388812801793517
2021-10-23,5.3981818181818175,6.948199999999998,5.04,5.245,5.256666666666667,4.695,5.036666666666666,5.3311111111111105,5.2355667233779455,5.525413807991096,5.249960584149298,5.353547235877095,5.1784773811027796,5.2836301967309005,5.419795261839224,5.939910994912851,5.261524135654701,5.40262608286728,5.3985084222384465,5.397231654590926,5.227625180132649,5.4822662415733765,5.879131470731556,5.3017063055628,5.467750180224296,5.279366650939915,5.226877220973797,5.337220397279944
2021-10-24,5.3981818181818175,6.948199999999998,5.04,5.245,5.256666666666667,4.695,5.036666666666666,5.3311111111111105,5.2355667233779455,5.525413807991096,5.249960584149298,5.353547235877095,5.1784773811027796,5.2836301967309005,5.419795261839224,5.939910994912851,5.261524135654701,5.40262608286728,5.3985084222384465,5.397231654590926,5.227625180132649,5.4822662415733765,5.879131470731556,5.3017063055628,5.467750180224296,5.279366650939915,5.226877220973797,5.337220397279944
2021-10-25,5.421212121212121,6.9809833333333335,5.070208333333333,5.275520833333333,5.286527777777778,4.71875,5.065138888888889,5.36199074074074,5.264943107616206,5.553432533585317,5.279236388662126,5.382304721363257,5.207389748982231,5.312579177395187,5.444525870311595,5.970069594171839,5.291129423729226,5.430823147930502,5.427248999329552,5.425319979906171,5.256564571644175,5.5105998945781085,5.909209153970803,5.330610721960696,5.49503820150794,5.309348917195559,5.255940832035527,5.366086800377351
2021-10-26,5.955643939393938,7.737208333333333,5.765208333333334,5.977291666666667,5.972777777777776,5.264166666666667,5.720416666666666,6.073055555555556,5.941177607614378,6.199563190862997,5.953148364491359,6.044460685962852,5.8727324844383055,5.978956333833381,6.016973677120456,6.665064610496251,5.972671237483787,6.0806151443334056,6.088897148138878,6.072665530346694,5.9226448687260085,6.163668635193396,6.6021821335311275,5.996010787561782,6.1247120549903356,5.999626406170737,5.924915477865158,6.030652478058704
2021-10-27,6.077878787878788,7.7973,5.781874999999999,5.986979166666667,5.969722222222223,5.272708333333334,5.742638888888888,6.108194444444444,5.970060099460827,6.252132676792898,5.981683249906162,6.074538078937804,5.895859808009211,6.005905600555134,6.11417648474087,6.7085174788448505,6.002562343759587,6.1233123005990455,6.11838853318548,6.116401412661153,5.948637347722259,6.209173762209411,6.642421161597086,6.023969504154461,6.185277029240366,6.031130828015833,5.952196445191604,6.0587343341160205
2021-10-28,6.384545454545455,7.987291666666667,6.055,6.310520833333333,6.186944444444445,5.91,6.033333333333332,6.475555555555555,6.327225602511293,6.555634854016933,6.335060664089692,6.372775874129083,6.235605448169406,6.330354498262208,6.420319154968491,6.982868542933071,6.360373034252008,6.433926270427337,6.465403419060414,6.422107336089914,6.2926327238424085,6.5115774361221135,6.928702292828945,6.346046204589733,6.489072440750805,6.392140090889329,6.30675512662962,6.361716670799636
2021-10-29,6.346515151515152,7.427700000000001,6.020833333333333,6.066354166666667,6.0136111111111115,5.88125,6.000555555555555,6.437037037037038,6.257760350949983,6.381777039151607,6.2514663995050785,6.220601794820671,6.14340021549854,6.205674192726515,6.340558336492183,6.676380483535381,6.289208490583144,6.2860730689980935,6.299453554751765,6.2756792986023395,6.193951439735802,6.335804607474221,6.637747579880606,6.215680098971503,6.341779373508522,6.332730763305577,6.22209036568139,6.2135677353402405
2021-10-30,5.471818181818182,7.204599999999999,5.235,5.465000000000001,5.406666666666666,5.220000000000001,5.246666666666667,5.551111111111111,5.479129997333067,5.722414899381117,5.494314539203087,5.557561586428985,5.427563677800096,5.515509369347221,5.535168961755836,6.1753585560686215,5.501617328164933,5.607234502223018,5.665979242897277,5.593724744511768,5.474783666356295,5.682105365525935,6.125725230201529,5.53078373406494,5.644248313097361,5.513463100493542,5.4765361227612805,5.54813191070056
2021-10-31,5.471818181818182,7.204599999999999,5.235,5.465000000000001,5.406666666666666,5.220000000000001,5.246666666666667,5.551111111111111,5.479129997333067,5.722414899381117,5.494314539203087,5.557561586428985,5.427563677800096,5.515509369347221,5.535168961755836,6.1753585560686215,5.501617328164933,5.607234502223018,5.665979242897277,5.593724744511768,5.474783666356295,5.682105365525935,6.125725230201529,5.53078373406494,5.644248313097361,5.513463100493542,5.4765361227612805,5.54813191070056
2021-11-01,5.446931818181818,7.2185916666666685,5.235416666666667,5.476770833333333,5.407361111111111,5.213333333333334,5.24875,5.551805555555556,5.479654174905067,5.7191439207907955,5.494740777008111,5.5567781956187705,5.427873474122198,5.515837016170558,5.517631812154565,6.180726968218874,5.50210983359928,5.6046127504469485,5.667581231170397,5.590491705123248,5.475143551975326,5.680258124377537,6.1311022412039575,5.530972640225584,5.637799593366522,5.514040547959629,5.476906741352001,5.547868369991453
2021-11-02,4.906780303030303,7.522433333333332,5.245416666666666,5.7352083333333335,5.424861111111112,5.061249999999999,5.295138888888888,5.566990740740741,5.490841896077476,5.648462101648381,5.503785949074423,5.540469122029933,5.434365138483658,5.5231193777429235,5.137125666150782,6.297596755420982,5.512642011851011,5.548035338233547,5.701807853434766,5.520763800255654,5.482750318093426,5.640704699922587,6.247928938002357,5.535288434317834,5.498205087873005,5.52650132987444,5.484650531244557,5.542756713883001
2021-11-03,5.6513257575757585,7.099091666666663,5.259166666666667,5.457083333333333,5.462083333333333,5.087916666666667,5.264444444444446,5.552499999999999,5.47355208202214,5.753801761087748,5.488718330268544,5.581340351327945,5.421955946305227,5.5190871100589325,5.6650844241869365,6.14305758030189,5.497027250259599,5.6350012644346545,5.641838438937415,5.628767588993882,5.469380969914235,5.709170838520206,6.08802241663064,5.536324250339938,5.700254592859101,5.510631731158805,5.46897547876497,5.566202907441608
2021-11-04,5.722121212121212,6.864666666666667,5.355833333333333,5.560625,5.508333333333334,5.040625,5.366666666666666,5.636851851851851,5.535724700416488,5.76825051323542,5.543610820824607,5.616473944447073,5.471831618433968,5.560111255962197,5.720047380756906,6.0807567780805645,5.559224607333388,5.6649745386604655,5.647548787160532,5.6616035013858514,5.516660375028214,5.73119756485951,6.029847393837278,5.575085142796625,5.730188349326768,5.580466259103629,5.521537933186602,5.602252251185925
2021-11-05,5.677840909090909,6.839008333333332,5.368125,5.516562499999999,5.465972222222223,5.047083333333333,5.361666666666667,5.65888888888889,5.540900063894119,5.742218827564734,5.545432070733952,5.592826723160219,5.469024791491056,5.548439265947354,5.6820962329978,6.057123321969963,5.565890768779203,5.642508134860973,5.6344775496186275,5.637007232494558,5.512660004945635,5.704526110765329,6.009239823171836,5.561617747956685,5.700852556708023,5.592045664654659,5.521868501309273,5.581068372777398
2021-11-06,5.460909090909091,7.271599999999999,5.21,5.495,5.373333333333332,4.865,5.246666666666666,5.48,5.4090163718809645,5.698534226854386,5.424191802599699,5.519021322784618,5.3591385975578,5.461602486425388,5.518352576065477,6.176378485438692,5.430616988366536,5.570262432379438,5.599005377104747,5.559382000101255,5.407234491694487,5.658670849626928,6.114674862115867,5.478839247002108,5.621412590470662,5.442783524261335,5.40403439073534,5.5061321234121055
2021-11-07,5.460909090909091,7.271599999999999,5.21,5.495,5.373333333333332,4.865,5.246666666666666,5.48,5.4090163718809645,5.698534226854386,5.424191802599699,5.519021322784618,5.3591385975578,5.461602486425388,5.518352576065477,6.176378485438692,5.430616988366536,5.570262432379438,5.599005377104747,5.559382000101255,5.407234491694487,5.658670849626928,6.114674862115867,5.478839247002108,5.621412590470662,5.442783524261335,5.40403439073534,5.5061321234121055
2021-11-08,5.460909090909091,7.271599999999999,5.21,5.495,5.373333333333332,4.865,5.246666666666666,5.48,5.4090163718809645,5.698534226854386,5.424191802599699,5.519021322784618,5.3591385975578,5.461602486425388,5.518352576065477,6.176378485438692,5.430616988366536,5.570262432379438,5.599005377104747,5.559382000101255,5.407234491694487,5.658670849626928,6.114674862115867,5.478839247002108,5.621412590470662,5.442783524261335,5.40403439073534,5.5061321234121055
2021-11-09,5.341818181818181,7.792600000000001,5.225,5.5725,5.453333333333333,5.055,5.196666666666666,5.528888888888888,5.465157224492236,5.79171347788343,5.491655644876758,5.602441809883532,5.431198512400332,5.5445314156442915,5.46723033819137,6.4231779659693835,5.492039401165041,5.647916180172539,5.7359521685699,5.629561451159547,5.481963084393439,5.7516399025523555,6.356415795505266,5.563676197373429,5.674322540814172,5.498315086690283,5.471907426467617,5.591738983160729
2021-11-10,5.118181818181818,7.549400000000003,5.015000000000001,5.29,5.1499999999999995,4.78,4.983333333333333,5.295555555555556,5.228606616620507,5.544605951590728,5.252137648260742,5.343386835460979,5.192968238270937,5.296839604802787,5.234900124639486,6.173089084647505,5.254401984209672,5.398085326548361,5.486136302011991,5.378187195543969,5.240507001224564,5.499975103604556,6.106977591067516,5.314361657708408,5.428770695800383,5.2625041364213825,5.232275134902186,5.334185556104922
2021-11-11,4.923636363636363,6.627800000000004,4.775,5.0725,4.976666666666667,4.345000000000001,4.8,5.043333333333333,4.953120516324837,5.195488221248243,4.964648431788437,5.054481131765607,4.896249933624316,4.99598299842161,4.996136517671447,5.639430140648972,4.9762871829327135,5.086102729418942,5.107144303806857,5.077216364684921,4.942883709557158,5.167284861244558,5.581774594806639,5.011897403668402,5.1201365606187785,4.994044006197985,4.942411396918551,5.042749266240701
2021-11-12,4.998181818181819,6.814799999999999,4.635,4.87,4.793333333333334,4.29,4.626666666666666,4.904444444444445,4.829087825997524,5.166384487325788,4.8486287828562835,4.959922853763745,4.785266866209102,4.893654043872258,5.02984431717065,5.652409684868791,4.853992841754071,5.02360350585495,5.038236846289762,5.014268130330494,4.833657860471514,5.11642625811799,5.585290515008651,4.91262969690549,5.095419714473824,4.86555222389176,4.827325789273835,4.943887010965794
2021-11-13,4.88909090909091,6.212199999999999,4.1850000000000005,4.7475000000000005,4.71,3.92,4.3133333333333335,4.131111111111111,4.297482434178857,4.872900112611609,4.350528076439268,4.687157595184678,4.386604939449339,4.534706252975327,4.861864335428953,5.247583639048136,4.293309539847506,4.727780403858031,4.665654361102814,4.738205763478756,4.416969321469544,4.83666290656659,5.169278023993114,4.563807513429538,4.8426620687712845,4.238798001389435,4.357332884737915,4.65404221519249
2021-11-14,4.88909090909091,6.212199999999999,4.1850000000000005,4.7475000000000005,4.71,3.92,4.3133333333333335,4.131111111111111,4.297482434178857,4.872900112611609,4.350528076439268,4.687157595184678,4.386604939449339,4.534706252975327,4.861864335428953,5.247583639048136,4.293309539847506,4.727780403858031,4.665654361102814,4.738205763478756,4.416969321469544,4.83666290656659,5.169278023993114,4.563807513429538,4.8426620687712845,4.238798001389435,4.357332884737915,4.65404221519249
2021-11-15,4.88909090909091,6.212199999999999,4.1850000000000005,4.7475000000000005,4.71,3.92,4.3133333333333335,4.131111111111111,4.297482434178857,4.872900112611609,4.350528076439268,4.687157595184678,4.386604939449339,4.534706252975327,4.861864335428953,5.247583639048136,4.293309539847506,4.727780403858031,4.665654361102814,4.738205763478756,4.416969321469544,4.83666290656659,5.169278023993114,4.563807513429538,4.8426620687712845,4.238798001389435,4.357332884737915,4.65404221519249
2021-11-16,4.7645454545454555,6.990600000000003,4.6850000000000005,5.4174999999999995,5.28,4.3100000000000005,4.76,4.735555555555555,4.827276218857451,5.267243386105714,4.874894086391284,5.161860920354271,4.884479489168392,5.03370900897091,4.915162697883785,5.835889206344158,4.834638967302725,5.147727440485115,5.182773496569643,5.144760974357824,4.921428951984335,5.264682480106615,5.761228394532405,5.0592232858621875,5.162081077482454,4.798811580239605,4.872117266905084,5.141217567156842
2021-11-17,5.3127272727272725,7.288399999999999,5.92,5.995000000000001,5.833333333333332,5.35,5.84,6.304444444444444,6.056831579066781,5.960269011860727,6.036890274750996,5.922141305959093,5.920801925908239,5.956402716312829,5.519722346808538,6.434839659238035,6.093499240787987,5.914210827572071,6.031683500862286,5.8878904269712455,5.961732646547672,5.960263269619027,6.407005302959138,5.9567199969678555,5.837041670153321,6.157342780630532,5.999776630115919,5.934347147755234
2021-11-18,5.148181818181818,7.538000000000003,5.895,5.9875,5.78,5.165000000000001,5.876666666666668,6.413333333333334,6.096646522988488,5.942044278818018,6.063570906888162,5.8981008268365995,5.904069820728854,5.946840800148848,5.402386627632499,6.514621139110784,6.139271087979658,5.889383926321325,6.033901742635076,5.8561077690587835,5.960635284287882,5.942207328355119,6.482488210328887,5.946570085807964,5.791378081213151,6.223820143524244,6.016311545916511,5.914310319837244
2021-11-19,5.391818181818182,7.6446,5.96,6.0775,5.763333333333333,5.050000000000001,5.949999999999999,6.498888888888889,6.158149708176756,6.048662121128093,6.122335901674194,5.958613385564238,5.9505519443438555,6.00183489696812,5.596863215922133,6.6013848767594805,6.203614297574273,5.975236798895124,6.082629954978649,5.9444566718870036,6.011994931444536,6.038061972755306,6.559678827202848,6.003141196766633,5.914885342568036,6.294890032060803,6.070428823093492,5.970917964349847
2021-11-20,5.180000000000001,6.930400000000001,5.74,5.66,5.28,4.975,5.760000000000001,6.467777777777777,6.010937690159999,5.709369959424262,5.9456315571206755,5.617744636389969,5.714663457293218,5.72288350417675,5.344697161172742,6.136070619151612,6.063220710782257,5.659883328367586,5.778154210602182,5.6232136036793925,5.784932112965805,5.690617706495152,6.116091243648282,5.715688489317387,5.596619858897366,6.190832752599293,5.883013576057032,5.63978228702462
2021-11-21,5.180000000000001,6.930400000000001,5.74,5.66,5.28,4.975,5.760000000000001,6.467777777777777,6.010937690159999,5.709369959424262,5.9456315571206755,5.617744636389969,5.714663457293218,5.72288350417675,5.344697161172742,6.136070619151612,6.063220710782257,5.659883328367586,5.778154210602182,5.6232136036793925,5.784932112965805,5.690617706495152,6.116091243648282,5.715688489317387,5.596619858897366,6.190832752599293,5.883013576057032,5.63978228702462
2021-11-22,5.180000000000001,6.930400000000001,5.74,5.66,5.28,4.975,5.760000000000001,6.467777777777777,6.010937690159999,5.709369959424262,5.9456315571206755,5.617744636389969,5.714663457293218,5.72288350417675,5.344697161172742,6.136070619151612,6.063220710782257,5.659883328367586,5.778154210602182,5.6232136036793925,5.784932112965805,5.690617706495152,6.116091243648282,5.715688489317387,5.596619858897366,6.190832752599293,5.883013576057032,5.63978228702462
2021-11-23,4.863636363636363,6.561599999999996,4.705,4.9399999999999995,4.83,4.194999999999999,4.723333333333333,5.018888888888889,4.889216400084146,5.107546767595915,4.894089016751561,4.951805912991027,4.808128094591126,4.90366244875568,4.925626798500985,5.552310320563535,4.916320377516347,4.993830530166351,5.010788847050909,4.9834100367501,4.858409188124981,5.073624795707948,5.4939566698809745,4.918458972623553,5.033813465079046,4.945426261592621,4.866775268414112,4.941181961322104
2021-11-24,5.079090909090908,6.607400000000001,5.0649999999999995,5.205,5.170000000000001,4.43,5.06,5.373333333333333,5.207902488927682,5.342576704426307,5.20417037076548,5.2309218351169635,5.111024064800606,5.192670748127817,5.151876974809249,5.73537896708972,5.2370332833650455,5.254032211851153,5.2628517382466695,5.244807796621205,5.1574133380590315,5.318304067767756,5.684973805342455,5.204052929846562,5.273041054859214,5.2771716336376375,5.173431878828297,5.2234211089276155
2021-11-25,4.918181818181817,6.1617999999999995,4.665,4.76,4.833333333333333,4.2299999999999995,4.696666666666666,4.852222222222221,4.785575134482792,5.015371652949529,4.794232381905082,4.884083935593624,4.741007501146573,4.824803572427864,4.93422641578056,5.346275286495066,4.8024989374046925,4.91884342144815,4.902986753459899,4.91575690389074,4.778125690948663,4.980524611417868,5.2959193219918035,4.839037392065485,4.970318439279529,4.815857774279334,4.776402290884439,4.870472281620115
2021-11-26,4.913636363636363,5.978799999999999,4.595000000000001,4.7675,4.833333333333333,4.275,4.6933333333333325,4.85,4.776778315232416,4.980114950269561,4.780768670646333,4.862307091949713,4.71252368143741,4.800300927420402,4.921235009032297,5.265740079944439,4.792525045743016,4.8930563613410625,4.872233901831442,4.8917271024082,4.7572564882316914,4.949371593262791,5.219730283070143,4.8150758557325855,4.943678532648897,4.809048678894592,4.762459102079345,4.848170045726178
